,IdUn,NombreUn,TelefonoUn,CorreoUn,DescripcionUn,StatusUn
36,671db6cddcac4504941c1b54b5d8d124,Universidad Richard Barker,2049161330,universidad_richard@edu.ec,hicdMq6R2fSLUxOgChXU,Desactivo
37,eaa5d9db92274b67b03f11e12ceed6ba,Universidad Shawn Phillips,8488288903,universidad.shawn@edu.ec,gzNi3DCRAFNZ6jJiFe7X,Activo
38,07c50bc0afe34c9084c9caad7d15c1f8,Universidad Cory Barrera,3020890429,universidad_cory@edu.ec,AizHVr1USChaz1YgzdVw,Desactivo
39,d7925ae9379f4f9087ccb2f4f5263f7f,Universidad Jacob Torres,9033074012,universidad.jacob@edu.ec,c068wOybux2b7CjCh8Wu,Activo
40,a6a4b828fd234d4ea0e738123bb12263,Universidad Jay Morales,9920477686,universidad_jay@edu.ec,j3zOGlTjrNcqq08qHHDm,Activo
41,b930463797644c43932564a7c32d25be,Universidad Michael Fritz,8309076645,universidad_michael@edu.ec,YRnS2HNEFmdAePdaBQE2,Desactivo
42,de342c6554aa431caf9d97fb91031e14,Universidad Robert Prince,6123462824,universidad_robert@edu.ec,wLGULzhkddI5JGHmC2X8,Activo
43,7bd2783c5f4f47e1976eec1ee9bba7d6,Universidad David Harrison,5830729938,universidad.david58@edu.ec,KKOiHXgnlNtzKkDuKxNy,Desactivo
44,c795179c75a34b4395fc238ffbff7ed7,Universidad Jack Henry,9124136930,universidad.jack@edu.ec,CL4jmBmPio8WYDboVXpa,Activo
45,246c1ff9487e4e659f5efac58211781b,Universidad Ralph Hines,8532717929,universidad.ralph@edu.ec,eZwtTrC6tkVa6gwzAPI0,Desactivo
46,d3573a8473b54396bbb5fcb8a70639aa,Universidad Jason Gonzales,4897220546,universidad.jason@edu.ec,clwkueZQ17VMCZqSBajN,Activo
47,3458455549a14d3aae6d28cb23eef7fa,Universidad Brandon Berger,5361353589,universidad_brandon@edu.ec,7Qamvq2tnI1XPHMiPLPp,Activo
48,f1066e4b3e874fc6be3ef1832c2d3876,Universidad Lori Maddox,1202168411,universidad_lori@edu.ec,kmMFiJ3SmNNqTIDZkFgu,Activo
49,a9af1f4e8ada42a2a7ef408875f11451,Universidad Amy Stevens,1476709013,universidad.amy18@edu.ec,axprblewowAfKch9cTka,Desactivo
50,24c8bc95e49d407daba4d346afcf8ac1,Universidad Zachary Mills,5390990456,universidad.zachary@edu.ec,6jjtVaQrEFgBwNNEl7SL,Activo
51,c786040839b24f20bfa43a87410ad61d,Universidad James Burke,6964578705,universidad_james39@edu.ec,WyAjaltBTNmbzalhzsvE,Desactivo
52,a510dc2b6b6542308ef4bb95fdae0250,Universidad Bradley Monroe,5910902114,universidad_bradley@edu.ec,955CGPWG4ZpoiOmsOm6m,Desactivo
53,e4601fcc332b43d6976c9ba03903fb2d,Universidad John Smith,9112004474,universidad.john@edu.ec,dAO5AlYpieDj8bkzSUJL,Activo
54,07f820e33d6e4b81936eb51718ca94f8,Universidad Patricia Craig,3165181505,universidad.patricia@edu.ec,ISx7xkIhmroVyjsXmk3D,Activo
55,f1107d7d4a9548f9a5b805004f96cf62,Universidad David Kemp,3842040968,universidad.david62@edu.ec,EnfVjZhkeKKlyGvXxCrx,Activo
56,04600ce30c1e48c5932022cc9c18a0d7,Universidad Mackenzie Thompson,1170607469,universidad_mackenzie@edu.ec,ftVCwbJM4tKmbdqg5Fob,Activo
57,5315233522ea49379f085c748301e0fb,Universidad Shawn Mosley,0643821713,universidad_shawn6@edu.ec,P2fm5qlcWSMNmpCatxMn,Activo
58,8be320f4246f4a09829948cfe5cd1e86,Universidad Levi Jenkins,3335998832,universidad_levi@edu.ec,AcDBBGkri9aYwlQGpePq,Activo
59,26f5f330776a46ac8cfd94c8b7d0c117,Universidad Matthew Farrell,5745658901,universidad_matthew@edu.ec,izqppohk4BFieJdG852d,Desactivo
60,fc8ed94e3ed54fadb8ba52e7b108eaa3,Universidad Brian Dixon,9090261231,universidad.brian@edu.ec,d04y6cu1dAFCE2I53Rsl,Activo
61,4644fa582c1048f193a046d05d476a39,Universidad Lisa Johnson,3328650527,universidad.lisa@edu.ec,WMHTYwd06ntl64bWU7Ul,Activo
62,a6aff6bb85d944d5962063b9787eaeed,Universidad Andrew Mcguire,8229302820,universidad.andrew@edu.ec,rbwO0FqEvuaMDiVC9sCJ,Activo
63,e7e3446b845d49809c2c74924cbef67d,Universidad Dr. Benjamin Wallace,3711200143,universidad_dr.@edu.ec,1CyPrPibRTDxeFPXXVc2,Activo
64,6c4f1399ad134064a327ac84215a5b6d,Universidad Sheila Smith,5660783250,universidad.sheila@edu.ec,fUdLmnvZZxqO2dbiMfBd,Activo
65,56edbd60576f415aaccc8bd8f22afdf9,Universidad Stephanie Brown,7965963903,universidad_stephanie@edu.ec,jwxTcbE0rsbZTN0KlTBi,Desactivo
66,34b6a305f9614ac2b7ba1df3a499bfeb,Universidad Julie Silva,2017705167,universidad_julie@edu.ec,6wFE8Ai3nutDZ8v79AK1,Activo
67,df8d3493d2e547c7b84ca690a2aa107c,Universidad Samuel Sims,3955728834,universidad.samuel@edu.ec,5WOTucZ1SL6RlDXU8kn8,Desactivo
68,fec295f69c954093b1876f9ca6fb0957,Universidad Robert Jarvis,4061570289,universidad.robert@edu.ec,TNBpvvNKth1jFw0Cchbp,Activo
69,744024351f254f2390e0c7969105969a,Universidad Jeffrey Lara,1436546267,universidad.jeffrey@edu.ec,GkHCyKLrt0DdRVAtOlif,Activo
70,5d1277525ce24355adb927344ddcd77f,Universidad Angel Morse,2857806195,universidad_angel@edu.ec,ASl7SHF80mAaozNPiyAS,Activo
71,bbf64d711afc4606a31b8cfd8bb58674,Universidad Antonio Mullen,4377753779,universidad_antonio@edu.ec,rFrVFWZcfygpTF6prr3P,Activo
72,838b2dc7509644e79ccb48ea1987458e,Universidad Victor Palmer,4015191995,universidad.victor@edu.ec,it21ffhZBaLrV45BD0TN,Desactivo
73,c045429579aa4d70b27f772e40b70330,Universidad David Thomas,6391519905,universidad_david@edu.ec,PNBEJIk9PPZV65cLIhD7,Activo
74,22819d770bcb452798f8271391b9c758,Universidad Christopher Adkins,4402993414,universidad_christopher@edu.ec,wgkArr4OPBRgsLTI83OP,Activo
75,9a3b34b917f54fd1914344e55c771919,Universidad Carrie Turner,3423836646,universidad.carrie@edu.ec,Je90qaES615sO42qGul6,Activo
76,12871e0353d1456cb4990a42448f4eaf,Universidad Dean Turner,2965801323,universidad_dean@edu.ec,ZIfqwhBEtdHEZeAAEMVY,Activo
77,b1858218510e4718ab9692f38bf78b7f,Universidad Justin Taylor,6478614585,universidad_justin@edu.ec,NirVDABZ0HY13MbWUDxI,Activo
78,1ba67a7894d94c8eb7945be4b92d5a19,Universidad Dana Cox,8716576927,universidad_dana@edu.ec,kWj4YxmB0AAWr1ecK5Xi,Activo
79,a5bf7d9680a145319aaf9240a4f45621,Universidad Amy Anderson,7391044691,universidad_amy36@edu.ec,oFz3lZXZ3mEE80LvztHM,Activo
80,b74a9dee677c4f66a9ad3eaa25ff6550,Universidad Felicia Francis,7953389370,universidad_felicia@edu.ec,fGatRCOdUuwhmbV2Mz9T,Activo
81,4e887d3efa1741fb88b709bd4a9eadac,Universidad Laura Pierce,1224423290,universidad_laura@edu.ec,xGYYKfpgVZmvifowHsCK,Desactivo
82,831dfe35418c418cbf96e8ac024a37ed,Universidad Lisa Ford,5548510883,universidad.lisa86@edu.ec,DBLeVJGZ3gI0TiIO9Qye,Activo
83,02f47d7c0df14405ac8dd37886515d5a,Universidad Kristine Cox,5291375261,universidad_kristine@edu.ec,hDpmSxAQBDsj1PqDmaFs,Desactivo
84,7721277110014076b0d1d15a7bc715fc,Universidad Isaiah Patrick,6503062694,universidad_isaiah@edu.ec,LIC4VXcIsUQUaQ4tAYlW,Activo
85,3b3fea5b6ff344b1a7a0698ea999b9d6,Universidad Robert Hickman,5920405111,universidad_robert86@edu.ec,xk3ABMd19JL2eU1NjZiu,Activo
86,3c4f4873da7442c7b8fe3b675c81c781,Universidad Andrew Crawford,7500254158,universidad.andrew80@edu.ec,rN1jNQ91CNzSXeeTWhcC,Activo
87,abb77a42cccf462d95999175249ff99d,Universidad Misty Acosta,6057761784,universidad_misty@edu.ec,PQjLpEtHfu5Z1BdvgREd,Activo
88,55d8b0c45a4a401c8005fc3afe7a1072,Universidad Juan Mendoza,7219584678,universidad.juan@edu.ec,AVxAUERhnnnWsPhlYhsj,Activo
89,58ea0cbc8c34402b8822b6b3b7e554af,Universidad Jose Aguilar,5422162161,universidad_jose@edu.ec,k0ropiwOlnR165A3lhfN,Activo
90,e354ccb0be03416eb048b4658dc9f604,Universidad James Nelson II,4377699224,universidad.james15@edu.ec,QVH6c5b2AEreBVbdarPG,Activo
91,650ff175bc33462e9beeb3f12524f660,Universidad Joshua Tucker,1246528657,universidad.joshua@edu.ec,P1rmcs5mIuDZX7n6MNXx,Desactivo
92,d4f182a111f0463cbcdd34277f478875,Universidad Christopher Ramsey,0051400410,universidad.christopher@edu.ec,fgGJ8lMHYAjs7EUc7siq,Activo
93,d1616ae2ac2f4032ae23edd32d01e703,Universidad Benjamin Ramirez,7804010062,universidad_benjamin@edu.ec,qBik6MNid9O8HTl2OWIe,Desactivo
94,d3897b91fe9448aaac359c3ba0012a68,Universidad Michael Carr,1475776795,universidad.michael53@edu.ec,8oLt04SQSFxeAH7ts5VJ,Desactivo
95,f206ec6a06c44ed387423bb0c23faac9,Universidad Christian Mclean,0197954364,universidad_christian@edu.ec,o098fHHnV6L0EbvSm1Ef,Activo
96,90978dc6bf0f4f519adcff61b7cf3b94,Universidad Bonnie King,1691676963,universidad_bonnie@edu.ec,eLqs3m7HydM228o1BLem,Activo
97,9498e6f4e915421fb2ff511c4e27092f,Universidad Jeffrey Barron,9409033087,universidad.jeffrey74@edu.ec,M5YgzNHLWX139tbzMOPB,Activo
98,ca382b345d6c4d53ad436ad85d1d4be9,Universidad Donald Shaw,1311419556,universidad_donald@edu.ec,w9ZfvXknlZwnQumUfp6r,Activo
99,6909bcaa03c648aa8a01a2901d54abdd,Universidad Martin Warren,6627709040,universidad_martin@edu.ec,3i26b7ja9DSdDO0j7G5M,Activo
100,1d9b2e42a1c64256bd70cda6ccc101be,Universidad Edgar Olsen,5467980250,universidad_edgar@edu.ec,wf7LRIIf7gOYCjP9xsLJ,Desactivo
101,413dd8f8c96c4d53915d19152eae6c26,Universidad Renee Smith,5117824631,universidad.renee@edu.ec,tXLjU4ymFLNMYFiqE4AZ,Activo
102,fd9ef7f3f02a41f1a53f2f7043a5c5fe,Universidad James Hernandez,9631091650,universidad_james52@edu.ec,GqcZusNw7RVT3Mgt6Mmb,Activo
103,ebb3e6a49a4142289a09a9947c9c3c4b,Universidad Charles Roberts,2245746299,universidad.charles@edu.ec,6LfrTKNt4VYs4xa7DNhK,Activo
104,320463d097d7466795420e3b4e631d27,Universidad Christopher Green,8204371963,universidad_christopher45@edu.ec,QPN3ca2DhTmpQ6byDoRR,Activo
105,ea8963908b434e91bfd8e1cf3984b129,Universidad Colleen Lopez,4465304380,universidad_colleen@edu.ec,w4TLHozygsQZaeXXVmYk,Activo
106,9b42eb5fd05b4ea9ba7dc33448548fa7,Universidad Raymond Oconnell,4499219393,universidad.raymond@edu.ec,k3zyHpOePemtNoKWX9v4,Activo
107,cbca3c07b18547539146e8c602789d5f,Universidad Justin Gray,6729008249,universidad_justin24@edu.ec,CrAYD0yxGHGpjuH6cGjM,Activo
108,efa140dcec9449898e34747a7bf57777,Universidad Robert Jennings,7481267283,universidad_robert56@edu.ec,jEZjqBgPuXClEOmgq82U,Desactivo
109,0a11d1a45a9c46eea7f55d8dae0fd953,Universidad Michelle Parker,6071940422,universidad_michelle@edu.ec,wB6AGIkhW6dnccb7Dz1E,Desactivo
110,115429e4eb9c4e8f979f8c58ac070d0b,Universidad Mark Moore,7117627365,universidad_mark73@edu.ec,cNTxdguuJ2OzMNcvqAIn,Desactivo
111,3c7b66ef36894fea90b0ce5377c5b25d,Universidad Amy Johnson,6948613502,universidad.amy@edu.ec,LIQ7Zsy3MBnEtrjYMMzP,Activo
112,76b4a6f9c9314d34bdb2df058208c13e,Universidad Dennis Walters,3579021092,universidad_dennis@edu.ec,mzLuYrtdwWH4y629pzNB,Activo
113,5978c6868c9d47efa91ae19b9559da58,Universidad Derrick Mahoney,7002290818,universidad.derrick@edu.ec,v7CImxC02laiCZugbngt,Activo
114,de2547c661474cbaa00acb0480b22eeb,Universidad John Clark,7112974266,universidad_john29@edu.ec,9uPOfpC7W2oFpKafWA6x,Activo
115,b2b774c9399743cab93ff28c8dbc163a,Universidad Logan King,3725191101,universidad.logan@edu.ec,JL5XXApdKNeHiaovh4D0,Activo
116,628351be75294b828d4b8ca5cf2b4231,Universidad Jennifer Johnson,2170225702,universidad.jennifer96@edu.ec,x6ln8PBGoQzjcQTCTksV,Activo
117,1a4e50ad85174b2399e93258cb2f7d9e,Universidad Jeffrey Arnold,5323388785,universidad_jeffrey13@edu.ec,3tG6R6z8u5wyR1r7oZay,Desactivo
118,4b86631360794294875352bedf3d9b5d,Universidad Julie Bernard,2111656053,universidad_julie79@edu.ec,aAJrQQtpulz7JdREUzju,Activo
119,06b145bf89db4198a1e44e2af57c57ff,Universidad Elizabeth Morris,6679918707,universidad.elizabeth@edu.ec,8sFF0h3nvzK25CnjkQsv,Activo
120,aef698e689c5423bbcea7b1825b2fdb9,Universidad Joshua Hill,0031422263,universidad_joshua@edu.ec,9DYFLriMl8gTMf69fAD7,Activo
121,b33d6fe5f2dc42d9a80a3ae6c67974a5,Universidad Kevin Carlson,1504971638,universidad_kevin@edu.ec,MLsExEmHPWYC3zxiPZ4x,Desactivo
122,7d21777062ce4c108372d9f5f6913c53,Universidad Isaac Jones,2260112544,universidad_isaac@edu.ec,NIeP2zNbbTyLZChcq050,Activo
123,4b4709e5f145412cb2d4f0c0fa5cc1fb,Universidad Christopher Harris,3635378012,universidad.christopher91@edu.ec,vLnZJmXx7eBEWHMXjCaL,Desactivo
124,7c07ddf4df424ab48d81962403568416,Universidad Jose Graham,9992957753,universidad.jose@edu.ec,7onsQ8cVS6WIiy3yJ3Ee,Activo
125,42f7a0be87584ee1a58d46d0bb6b619d,Universidad Nicholas Austin,7872624559,universidad.nicholas@edu.ec,OcQf7VHNmBqSQRducDsD,Activo
126,b38be68338524a23b165ad9d3b8400f1,Universidad Darren Crane,6388159768,universidad.darren@edu.ec,YvO2oi3iMooJ8z0V4eqH,Activo
127,2c1148b66f164ba4badd489cb8f8768e,Universidad Kevin Lee,8579640087,universidad.kevin51@edu.ec,o7aW3J53nkuLYNTNofyu,Desactivo
128,da0798262f4649139cb6aa976eb7c589,Universidad Isaac Hernandez,1430845459,universidad.isaac@edu.ec,fYFDm8Box2EXnRnBT9lu,Desactivo
129,8fdfbc923d8845f3b07c7e6361a53e20,Universidad David Vega,2646569919,universidad_david53@edu.ec,xxwGWkyqHqGAkobHkmqK,Desactivo
130,96113837583443b98a6b33d1796c9992,Universidad Matthew Sanchez,8383516098,universidad.matthew@edu.ec,4NL9VMmUBLcXe5mMeOej,Desactivo
131,240d24127a6a4275851fd8ff75602c20,Universidad Daniel Benjamin,5293418478,universidad_daniel@edu.ec,THCHvvtQzoTOYgulhjM1,Desactivo
132,0c45004e09d94c9495f50ef1b8d9bd4b,Universidad Kenneth Roberts,1141954296,universidad_kenneth@edu.ec,qAY6JorxBdaA2ENlIyt7,Desactivo
133,e9d227cf064841c48df783ec4bcbdb1d,Universidad Noah Williams,3998302132,universidad_noah@edu.ec,g0nybr6ZTFhbu2exN3DZ,Activo
134,26e6f4cbeae042558bbc9274895d3a7f,Universidad Henry Bailey,6523491186,universidad_henry@edu.ec,1CDHDtIEwXzhpcLKdWTg,Desactivo
135,caaa1ac58ac14c4c8e57b9c7643c8114,Universidad Anthony Ross,5547047122,universidad.anthony@edu.ec,kD3OzRUNSjtzIjec7T1Z,Activo
136,4ed330720f794e0fa714dd083f7e3a1e,Universidad Curtis Marshall,7815575720,universidad_curtis@edu.ec,rc1E0JoHPbHz0GW4j5DM,Desactivo
137,fda85a1f444f4b7fb741b6ca0082706b,Universidad Jennifer Curry,8589228856,universidad.jennifer@edu.ec,5zEY3aG5JWuby5tJnl6F,Activo
138,2e8b0c0a799a4f5d95279702bdaddf74,Universidad Jacob Woods,7700224714,universidad_jacob7@edu.ec,Xb9T08Q1cxqLqxriTmrO,Activo
139,53276ef29dec4671ac9a39a6d84b8a1c,Universidad Troy King,0273051470,universidad.troy@edu.ec,gGjqYfxrAMLN59neusHF,Activo
140,b1319b91e6034a7d84ea0da11c792c37,Universidad Paul Barton,9944155552,universidad.paul@edu.ec,CYBJRlHTCVjp9brVetC1,Activo
141,d5f473914ede429196e784b0c02662c8,Universidad Alexis Krause,8437679168,universidad.alexis@edu.ec,bLMYrtrok1IkEooKHOkd,Activo
142,4cbd05ffe6e64875a02a560e24d11d54,Universidad James Perez,7989055904,universidad_james12@edu.ec,vc0SLN0th16K5fHQfKN7,Activo
143,788306ae4728406fa1a651010afd004c,Universidad Jason Lamb,9968551772,universidad.jason99@edu.ec,TNsUDPpUq3hdaehM3H6M,Activo
144,708c7ca79f3a4649bde4047a5db20031,Universidad Michael Nguyen,0498012817,universidad.michael79@edu.ec,F3Uy4THt3CA8o2aJVkpV,Activo
145,58d1dcff604243039d5b76b14f30f66a,Universidad Dr. David Sanchez,5277645762,universidad.dr.96@edu.ec,ECXTdxgRHdaIpwsub27U,Desactivo
146,cfad6accb06d40088aeb6a4a7ac95be2,Universidad Michelle Jones,7278484176,universidad_michelle96@edu.ec,u4g4BxR7t5KFW9dZ5cpu,Activo
147,0b3ea7824e9a478a8aa79b68f01ee854,Universidad Cody Andrews,1553723003,universidad_cody@edu.ec,YpeLphoyLVZzTjhjtX7i,Activo
148,3c856c30e341457881faea1490bf12f9,Universidad John Martin,3889070245,universidad_john@edu.ec,Am2XcqxvT0yzAT6RtHfo,Activo
149,821f1f9bf1a3418e8af83b0428252aa5,Universidad James Ayala,5491072780,universidad_james8@edu.ec,UuYBgqmvbQtBSmwUNn6d,Desactivo
150,0bad49439ab8495b949bc1e1e0278634,Universidad Bryan Miller,3961695925,universidad_bryan@edu.ec,JHbOUBVgwSYjqgbA1ONu,Activo
151,724e3c5e2b544795b836a556a5379053,Universidad Kevin Lambert,7331202651,universidad.kevin@edu.ec,N0b8kluSWoBn8ErodBqd,Desactivo
152,04277a6368ff4eb485356820526d55c4,Universidad Robert Tucker,6239493342,universidad.robert41@edu.ec,LWZA69Px1rsfuUvWmQTV,Desactivo
153,b583a9c6ef7743a6b0e3dd02777679c5,Universidad Timothy Hoffman,7592775762,universidad_timothy@edu.ec,f2cEdZu5YUMkC4MVbZWt,Desactivo
154,b0fbea1a20b542958bfba8572e579ff0,Universidad Charles Andersen,0290719828,universidad_charles70@edu.ec,IcpM0YLH2foZF2JbIgHj,Activo
155,744410346077433fac1a777024001ebe,Universidad Alvin Wells,5012422857,universidad_alvin@edu.ec,iuUSZ6uR6xL6JGtfODb1,Activo
156,cfac806d73be456d910ed717467a15e3,Universidad Jake Wells,7373083507,universidad.jake@edu.ec,WLqyvVRvx3vAWTV8gQbi,Desactivo
157,0e43e4d767ec4ecaa59a19d0a78ae9f3,Universidad Rachel Stone,7983353437,universidad_rachel@edu.ec,FdwpPSEga636Ne4iZAyK,Desactivo
158,f1bae6e5153a484a8faa478541869ecd,Universidad Christian Carpenter,6627062323,universidad.christian@edu.ec,EtXGcqIveW3IWYNSSfWJ,Desactivo
159,80cd53ca429b434986a3d1354bf424b6,Universidad Monica Mckenzie,3262927341,universidad.monica@edu.ec,wuuycGdmSGjc8BsIkgzI,Activo
160,8b4cf5bda9074fccb7e900860072d125,Universidad Randy Kirby,0494870993,universidad_randy@edu.ec,VibpsJ2fZjJGPklvknPs,Activo
161,b3a146f972204a47ae96f34017b35be9,Universidad William Herrera,0440712098,universidad_william@edu.ec,5FfTYQ5SFDOK1DZIhc7j,Activo
162,88544094884244329492da4d539c7c3c,Universidad Carol Bowers,1028337622,universidad.carol@edu.ec,UF1vkGkN4ugxaiTiDyMC,Activo
163,bdf2373bbe00486589c5d9d735a5f920,Universidad Becky Williams,7764972350,universidad.becky@edu.ec,LVcIWI1kPC9AMY9n1p4O,Desactivo
164,20ac809cb4f14aa19ed4e1f9362d36a1,Universidad Barry Romero III,9157942013,universidad_barry4@edu.ec,owQTxfyBNHr727PI1gYA,Desactivo
165,8bce4f8e1d9441069c06e87e00540922,Universidad Mr. Chad Hardy,3627757983,universidad_mr.@edu.ec,bQpSWF261PcvQja3ICdV,Activo
166,b0bed186ff05447ab3ee29aac73d9d8c,Universidad Jorge Merritt,9296428319,universidad_jorge@edu.ec,VYFE3omEYdC84bPOXx1n,Desactivo
167,830746aa8c284d07a6ef4266c3e23bc7,Universidad Brian Winters,9553965184,universidad_brian@edu.ec,jlaT7TsbDqZBbrDb4P4N,Activo
168,166835a3e79c4cb788301f423947e856,Universidad Thomas Ortega,9139426443,universidad_thomas@edu.ec,6Tdfyey2jcyFtm8PmW9o,Activo
169,24f21094337b4f878f51331b5b87c215,Universidad Dr. Nathan Small,5389770477,universidad.dr.@edu.ec,08chekqBsxqUJXr1ZsCQ,Activo
170,32bbad3df842430d8d8eb20dcb38c6c3,Universidad Richard Ortiz,7124662477,universidad.richard56@edu.ec,mxm1jbWRUAqAtwIyHk4H,Activo
171,7cab4a2c4b1c41be954dedac396b4209,Universidad Zachary Sanchez,3628331955,universidad.zachary22@edu.ec,FnRck9jGLku3HiqxebTB,Desactivo
172,0b5f2c8b2dda44989d3adc078e7917b1,Universidad Seth Moss,7371213377,universidad.seth@edu.ec,y269lMg9wXL4hfvbUGWS,Desactivo
173,2b9f2c82fa174adfb9ebcd1baba5f2a9,Universidad Ronald Wolf,6454690199,universidad_ronald@edu.ec,DsfghfGFCDYs3rD9C4SS,Activo
