,IdPerm,NombrePerm,DescripcionPerm,StatusPerm
33,d213d07247b247738a097f59d53ead2b,Create,8whdtuypTKa4mc3k7FV1,Desactivo
34,1a40f62c1cbc4785ac857e570b10b6c6,Delete,ruWIxUn3S766jHsk4Vsw,Desactivo
35,35ce286e51c54dfc978f6909b2e1299c,Create,JyrhzjkZ5k8u1UlASVJ0,Activo
36,59751c2589184bb38ebda1c44c31fff2,Delete,E9kUD37oQ3Iq1x1qIOym,Activo
37,267aa685884d48ab9a808ea6d0036aba,Read,SplSPE1RuganKbvVETNE,Activo
38,4429a69f6630415ca5fa129795da8d6c,Update,gSrKsH2WxN6QqO6ner3G,Activo
39,3212e4416a6247c694580823d6367c7e,Delete,6fCYLeCpxsoSDy5Uz4fk,Activo
40,524c04884eaf4860a66d260277ff0ed1,Read,EnfRWnPa3WXe3N7PICFB,Desactivo
41,9a5f5415084d459bbe07cfb869a8ff1b,Read,klPrGzD9mAToLBQYW9gb,Activo
42,57f56e63db6b43629bd0d9045f89ad27,Delete,dQY05loiYVbYFzEZ87GA,Desactivo
43,741cdc22fd794e06aebb74d509dddcbc,Delete,ydkaohPIokPmnyXA3nHc,Activo
44,3c329435407c4649be4edc1bb928e2bc,Update,enKaPmm9xWKMgzfKBOPJ,Desactivo
45,d57dc2efeb1b44c3bee791add5555069,Update,WArNhsGcvDuXF7ow9KRw,Desactivo
46,331314f8b03f4b40a520f8e8d5a61af6,Update,ZFJ8629DlU4YiuYqDaS4,Activo
47,f82e25a4ad394c0ca34f9436fa87525e,Read,Bpk8qupiegCtgBcoS32e,Desactivo
48,cdbd5ced9cc04adeb745a7f04988c87a,Create,5PB6snAZWP1hxyno535O,Activo
49,aa0bba62958d44e6bf99d9808e166c06,Delete,nsFJsfhP4M0APJzdR45f,Desactivo
50,a689919c3d7d4f40a9d848077a7f57b9,Delete,MSi0TSkKkgzBSmQoB8GI,Activo
51,91c5402dd9984e59a3b01e33585e93de,Read,Jf5f9UEEQtGFAxZBUjOF,Activo
52,eeb39c799a4a4f188a813068ff61dd23,Delete,nxsZNbNxsfLUoIwmx4RQ,Activo
53,1378414360e747d3b899a7466c414180,Read,THiqoZuKwkeVlkx8bdU5,Activo
54,916378058ae7490b8b29a71e1a137044,Delete,Q2kdfGpSjS437BZE6XjP,Desactivo
55,84f85d3ffaec4dd0bc6b2e2b509d04cf,Create,z7dxtSgGrC8G8xH16hAw,Activo
56,c02dd9370fa84f938abe787159cf2b40,Create,RAEqo431o2KYZ30LOJMZ,Desactivo
57,6744a9375c0d4803a95190e4b6bea6c4,Update,maV64KpFRTFqMiuXGl6o,Activo
58,c923eb6d22264cefafc7bfbf6f9b1684,Read,I0EFL4VnI416Y6V2WPcH,Activo
59,7df1e50b9be04b0991d6e743a0472a1d,Update,2I1N3I596VXGni09gZpd,Activo
60,c470cbd98bd649c384d5ed43ad03e30e,Update,uobdwD3ziZQcnSYEHl6g,Activo
61,3dcca6583f6b403ea2eaa193561d5fa8,Delete,ro6C7Br1ztLbijX9A22o,Activo
62,d5edcbc5c35443e5947505519e86a18e,Delete,G4EkuFPkvHR0I6lULfgz,Activo
63,1600cb98017344c0820eb7a009bd0dc8,Update,TQsPoOdzB94KzfmfyCLR,Activo
64,1ea6f871705448cf969d773927cc4b97,Update,r1tYhwbVJ9JQu6R71l6K,Activo
65,c51776f11f3a4605bbc6ca06d0ba032f,Create,JtQtUw4ecMHx9ULSTKGi,Activo
66,2fab9fe4e1c04b94b0c766f4f5d81f19,Delete,5Met0DgPGnDrTLpvf275,Activo
67,5d48180316184a67a74b4aeb2a076b1d,Delete,HcYWYO6d4x7HzntDOPap,Activo
68,2bfeb6502f854a46a997f4ad8ac0a877,Update,EA6vFVAKF7OnrJWgNvTP,Desactivo
69,440b4ed396d64f07a7ad1f0629021cdf,Update,YQyqKvIMtF8xDlXFu2Le,Desactivo
70,64c3b64d17e546a29c6cefd0165006e2,Read,dPykFWhfPjVHlNnf46Rb,Activo
71,1b075a449e4e4cac9621cecea640f952,Update,l8DRkLqHB9QMx6o7h0dL,Activo
72,2c97a7e47d5543d2a20394dc9e82c671,Update,BqWosquG2FvV7Uk8mQw1,Activo
73,cac696306bb1468ebcdb1cc0c1d4d49a,Delete,KznJGTJnetZDg64QgIsO,Desactivo
74,2432c04e57f74de2bb2ac9a434d67d92,Update,2o3QiVOAXnLBVHao1y8O,Activo
75,f6a8482625f24852a6e4855fd31034ae,Delete,iAeAvqnW0Uk7uwwFTtyK,Desactivo
76,f995f61901554a088ba04c4b068d98d5,Read,KVg4BXC3MQXU79BybpCE,Activo
77,dc451058b6914f85a0cac4d96342191a,Delete,Mes1suAHoZxxRpvI8jyP,Desactivo
78,52ab57c2971c40acae44f8516028956f,Read,M529KVSg4xlT4kmQvv6W,Activo
79,12239ce22fe044da8b5755d30c6311a1,Delete,Cfm0PkhDjJJdZRYcJOE3,Desactivo
80,c0c7254980934bad99da556aa6d94810,Create,nbXqDPJ3RTe7kUhe0Q96,Activo
81,28714b5943c74a568eb90e1064e67c56,Create,RlJi3P1ZSsD3ACfGNSuv,Activo
82,8eaf8e8966a042968981495146f40a8f,Create,c7YPEqii95GM6ypd6yys,Activo
83,03be556bd85e4004a8d35d20b72bc2b2,Update,jEkfEtfj4YmORhziXRZZ,Desactivo
84,d23a4c0a02a64a6b9a1b72650b352c83,Update,4HCKH0bKpNqTOQ26w3Db,Activo
85,2092535f7a0d4f55b12327f5debd92f9,Delete,ImzxGFTotM7q12xreo9w,Activo
86,68705c0e77a94fa1a335456f594ab180,Read,CXcSm8K3rNz3mIStWcAc,Desactivo
87,6296b0d5703b444c90464f1ab68aa8c7,Read,qMfqODDgXLXYEkNSjl3P,Activo
88,f35546db3a644479a4edf6007bb38463,Delete,HPDTVDe9nI7awmjz9ATr,Activo
89,b4df2887702d4583bcf519bf8bde2720,Create,Shvis9Z2gLhF7jgpffbL,Activo
90,ed6cd9c639a94f97ae9c603817aa02a0,Read,uZKbeyCNtvrtJDDPBYRB,Activo
91,1494a99cde7d4102b3af6fc736f1ad26,Create,a2u8btf5mPlNXikHU8mU,Activo
92,051bac056bfc4d29bfb58bc0f0851e7e,Read,jCxDRhl7ePsOLcG7NGHo,Desactivo
93,2608ea745e4b454f9913c562d2ef622a,Read,da5dnDfMDfc12Ma94Hl7,Activo
94,9d5be1a5482d406e898f17dc8c96b66b,Create,ug2ubiX1UZqeomSH8k8e,Desactivo
95,9f55a85b96bf46cabc4bb25bd8c22f27,Read,alQsPbqH4AYUonik7EuM,Activo
96,d19c5112fab5409fa101616ed08825af,Delete,9pwdF0EjNW2KtP0vnOCq,Activo
97,a477524b0bee42b3bea625e78846779e,Read,H4BZ3pZNlpHjrV3tsAeY,Activo
98,689104d0c6c84fbd98a3ad6b2801d9e6,Update,VNvOmTbsmKQIM8Gcu1EC,Desactivo
99,d55bc708b4804c0a920a3dfc39387992,Delete,iADVRqVtof8i7ld4bixS,Activo
100,9347b0057ca24f0ab4a78ac069ed9d76,Update,XWigMmHK9mr4HMd5ERD1,Activo
101,7a4a02ec1f0846f09942a2b8173a078f,Create,Eb4YRJNDoAvmOEKh9CPB,Activo
102,cd574799d68f454b9bda4109a371fc61,Create,S5U48gYMGfWsCE5yRcgW,Desactivo
103,c196a9bed8b14c1ea45b6103527159e4,Read,k1J5tsYaiY57DeUhG4KY,Desactivo
104,299391f111fa44778bc6c71e8ce46436,Create,vWDvdhp12mPaodwe7Xo5,Desactivo
105,47902210734e49e9b3c096128743fc0e,Update,1plBmAcJoeUgX47agEnA,Activo
106,0cb897086a744f8fbf466e54e52f25b7,Read,IneRMUMPFgg4xWnuWJpo,Desactivo
107,fe42eff086154b28964150bf7fbcc0b5,Create,yJDz7pAaMqBHFPjBfJn4,Desactivo
108,2867e53fa79e4b3faef16c8da425bb1a,Read,BHX5MyRrnUhJzz570cki,Desactivo
109,27dd18431cba4004982a73ddb887a57c,Update,UtXomd7IzVNzwYY1N20L,Activo
110,4e1d31e3859c42ad971bb6e7c26df096,Create,Cbtqrfpn2yLv3iUKz9tx,Desactivo
111,0ff2de0c6b2346719379f70d20a6df56,Update,k0IJzOqNnP3LJpq6vOip,Activo
112,f67bbea43f3a46339fbb984ec78ec122,Update,FOF830lu592lXhZgKQKl,Activo
113,ac9617ca9b814296882551d768e1d2de,Create,nBfvZiuApaak4Mf3xD25,Activo
114,da98760752bd4d9ea048bff2d800191b,Read,IMwfgAoTK1UTmgeM4LIo,Desactivo
115,9ef86aaee3b34ff987c1d99efdae732a,Read,vRShGbUru65ZphSOQVQx,Activo
116,ba82f5dc92c840b5804511216a51e665,Update,oFeHr1MlrQzNoJS8VEHb,Activo
117,87b9f691a2eb413f960200b521156507,Read,ALRbr9xRsdCc83YDOqSb,Activo
118,820a1789c61f4daaaa597c952dddc011,Create,BoJZAaKkmkPWDsdEbhle,Activo
119,a1cd6a01618c494fa9c4f56ae67dacaf,Update,sgMu7n4mOTgxovRKQ0F5,Activo
120,e24460dc8cb84566b1699f89389ad436,Read,cxWxgoZ6VADpGkvi4KdZ,Activo
121,25ab1e81e4684ca79833fd9592cf25b3,Delete,KspL92e1VlnLPly78HN1,Activo
122,6358504dbb9346ab8fe172e43a86d067,Update,HfjRpOcAoZkukICgnyoZ,Activo
123,07418b95d5c8458292ba2f0f32803ed5,Read,64OzFdFyIfEMBHpHBa6N,Activo
124,6b96df27391a4e4c98c35561f3fb772e,Read,sbi6DjHAvvn3AVXDMXVF,Desactivo
125,ffdec1fc55654a3b95faeaf14a0abff3,Create,SyTAS0jrCMyY2ZEyWDTU,Activo
126,c39182031b7841a3843ac6e0138662e5,Read,E0gGgC8Q0S0msTZer7op,Activo
127,1beb44e83e204b80bfefeeb4295bf80b,Read,KyzD4eDg2mTBWpgYievf,Activo
128,c7f479aaa38d4944bd6ef9103f32c26b,Update,KcV5oYXL1zssmPBQAcFN,Activo
129,0829b2b7285b4380a8fead6ffe55dbcb,Create,8nmG7ymWlqW6iOJLK22z,Activo
130,b246d86264904c7fa99c6c2c1a4fd384,Read,dQZd1Z2GfeU5WkTRh8fG,Activo
131,edf7c27c352e4e339e443801dd7b910f,Create,xanEQv0nwl47ZqVrbw2y,Activo
132,e9173534287c4a3db0d6cd96536e808b,Delete,EsjEXiCKXKlEZEQyIrk9,Desactivo
133,867b63332e604e8a85030d4972720e2e,Update,eYDbdBM4JzwBuybLlxi8,Activo
134,5d048250f5cc479eaca945134306aa73,Update,FsCsFYM6hVwSoR1gWOKP,Activo
135,040aca365d414a75b00eb58a3807c743,Read,AvjEknLeB59qAAmBf16U,Activo
136,4e9d21ae288943c3b86a8621d606cc63,Update,ESTHwgl4hmOxtp6lU10q,Activo
137,f8099f7f18174c27afcdedfb0a393bc0,Create,S072HYWaq6YQ49KkL8zu,Activo
138,64925048c85e49278374f963e4ec07b3,Delete,es3cn0GZPIVD5Q32wCH1,Activo
139,703f5f3751e4443080d193794d896248,Update,tWv3AOYV8qVc1ZsIOdGA,Activo
140,9dbb4390b0e640f389b7c6f4da17b0c9,Update,VUo1CMq3eaP7vpN8A8mm,Activo
141,f125fe3156d3413fb6e30c265743f2e0,Create,V8usVp7DUeNf3DPNNcKW,Activo
142,b964526028004a86aa27b5a54cd064ba,Create,0GJySnYANzHf7CC9WgUI,Desactivo
143,c599cce598f04a3db265d95c6422e29b,Read,p3MlLhiVSyDs7pEi2IsH,Activo
144,17bc3706310a4b799b9d27e8cae23798,Read,2ymhSxjbqs6OQIYFi5oJ,Activo
145,cf3ee937ebd3487cb9fcb7a735e37155,Create,UQo6hoVegv79ywzD0r8T,Activo
146,89d78f9733204920ad8964f90457ebff,Create,xmWD9NJViXSEFDpLAdJH,Activo
147,47ad431022544b768d96cf406941ed57,Create,YU3coXwNn5VP8ZL6ycPZ,Desactivo
148,12e14ce7c4234730bcda4087e484d129,Delete,0iCfGDBtRYUGHuhBbFc8,Activo
149,5f208e24dc8e424d8bd302947d67ecaf,Read,X2RUqu3rmMAFMXMC08S5,Activo
150,5357c06f39114c9cb0e59d6ddbb860ae,Read,FbSDBOPcIakiuDfE6oNW,Activo
151,71ed65298ba04376ae4a44c92fe26e7e,Create,GoX24d6R1v5ibJhjbZwa,Desactivo
152,8f2eedbae8224b0faca7279659f4d72e,Update,TUoECz1I0sfLzSSDZAAK,Desactivo
153,9fca97348df440488d9a4e34c68b5575,Update,xXpl0Wh6amOupBcxJF45,Desactivo
154,3a9edf06ca3e4e3f99cc710eb4c543d7,Create,P2gGmRWxPgWCHpWkHmab,Activo
155,3efb4d386ca241518dd4a5690d04dd3d,Update,wKutsPZMJIlCEkexmSO2,Activo
156,27df96ef8d1e48a19fe6f97a9bc162af,Create,aOWhwBE3B8DbI8BGCDoU,Desactivo
157,7545baba471c45e08492481f2eb7d375,Delete,dISpjsIX9YytgRgj3R3r,Desactivo
158,0ed05fd9fbad4d3d86f9ac1294c0c9a9,Update,3PnXJsCd3vKs0BYkGjCs,Activo
159,be0e6ce9431f46a0b5163b6a6b808c4f,Create,NXbCf6ZFo22mGLBotbd8,Desactivo
160,8b892bf067fc41a0a16c2414338b4b04,Update,MTVQtWhTGz1q2rAqvtbZ,Desactivo
161,9a69ce45eb694285bc5cdb153a16331f,Create,fmFvkbbvzzuGdJtUs3Ft,Activo
162,50579ebbaadd43c8b3e1d42398ede659,Delete,fX9gZn5oxY1W9xPYT7kt,Desactivo
163,6531213c28754123b8f831ae5b58121b,Update,qc7VQanIfCClXmhQFDLe,Desactivo
164,7f1c7e281e0a4f2995e0679952291a2a,Read,2py7yMtWllqdtBH1BVIL,Activo
165,526a72ba5e0443d380a91cbfec85aba2,Update,Bb9VQHM9Ucj6thdbmDLZ,Activo
166,e191a85a5d114deaa4922a85404ecc3b,Delete,HjrrebQNnRvAEMKqHhhD,Activo
167,4a9f6e1eef484d9a9f00d493803d5608,Create,19Rz53oQnmMCTVF42qJi,Activo
168,65e6724d1c094fabac6134fd1b421bec,Delete,381KIHK0OjsfuM6FCWDR,Activo
169,3d6114c1c6a84a9b843807738a0282c5,Create,2FyuqZrT4Wr9CCdyXWMj,Activo
170,c1f4ec127bfc445ebccf7c0f4cfca6c0,Create,YG3TBL51llJfgTQRTBDI,Activo
171,1e8068d23d274c3bbb7a2899af310630,Delete,xbDHa50yLr917EcLoo1H,Activo
172,b6fa1639705640da83a102c773c678b5,Update,G0CPctLMeKiQGmMATA6w,Activo
173,1b64480883e84c30b1dadf9918666370,Delete,dDI0JxYxeIqBADNXIOos,Activo
174,bf6b19f802fd48fb9780abcd1315b07a,Delete,oIalbJHTAV3kHSb1PVQm,Activo
175,980c22bb71e344429f7d3d4d44189cfe,Delete,6Tba7qxzvvZD9IOfPWj2,Activo
176,25b586a8c95b421f89deb83513cf498e,Delete,F9Wu3OqLJvuVVV4VPwPb,Activo
177,2a29984e0c3e4706a15464ee54873279,Delete,mUHztDK3F9pwmUapuqtw,Activo
178,2c4c9a356e704a35a3bd16f99b12ada5,Delete,OGODGlafaXNZhR74qFrf,Activo
179,b55161442bca47ebb8fd08fb2bfa90f9,Create,AdhoW3MDSmfwtFOyyHcw,Activo
180,5097a1363fd3466eb7f4a9199ba824d6,Update,i7KjlO7T2hI1vBYgdvVr,Activo
181,43eab20efaa3436d9b70a388479006ec,Delete,G2DWDQZrtZCJ7nojAFwl,Activo
182,464d122ff26d4e82ad42f8459e85a624,Read,mRRh8c1Pe0jTImM4qjP3,Activo
183,5e8888b712474a1ab771c454c352b5c0,Update,WXmEhvMywc9fMciBbXaR,Activo
184,ee6ae5c337774db49f3057449777b5a0,Read,Da1wppCCZYqOqtzuMBwG,Activo
185,7b6a2d42af5343abaa657b3d12251d90,Update,DboGQ89vY7UTf0r2tmgX,Activo
186,c84592e0ca534fa59adfbe010f59ae09,Read,geB3D4uRN1b6ameJaNWI,Activo
187,a3bb862e5cfb4736a232eedcdb71765d,Read,RHVyxuGDV87TybbRADII,Activo
188,37560a74ddf64bbe9798922ce541fad0,Delete,lkGSmQ4wpey06QSiQxuu,Activo
189,e79f3971eed04f5caefa3b965d6d2af7,Read,5odOSyuFGt8nxPmRdXHt,Activo
190,6c855fc60168497ebf3d7d208fc0ae93,Delete,cbnvN64a7q1z4OzyIxJ7,Desactivo
191,9530a79df23d41fc9fb8082865749e68,Create,sxjUks4r1pNIH69fQ7hR,Activo
192,8cdacdadaf404e7fbb483ed0d15401bc,Update,xhADPksCnn6tEkoeRmBk,Desactivo
193,ad3dedde03094665a10a56833258d83d,Delete,Vpmo41tLKecKUXVcrwrv,Activo
194,b73be85d7d9d48279e8d1702771137d0,Read,pHYe1yLYVIqOEPTOeqPq,Activo
195,52aa335daa214696a178af25cd388256,Read,RGGxn7oIW0T92i6M1NwQ,Desactivo
196,2e71bd76525448e094f56ebbd1eade51,Update,eNE9XTygslkKeZcw9SyQ,Desactivo
197,efaafc049f7b44a0a5536c08a4b5218c,Create,U0T16MNHo4rOZEziO1ag,Activo
198,be4f2cfeea394e399487cd85331ef4bf,Delete,JnOP4e20grLEtfjN0tKH,Activo
199,5faf03ab9e224332a384ffd5c3350f60,Delete,7SRRW5Diq57YDTvov4Fn,Activo
200,cc4c038038794bdd8a814c969bec86c2,Read,MYqdLgd5wUSUtONBnojo,Activo
201,c095159230d34a11b3b5da195d167b26,Read,OLIFQCuDwaGlUmMpe31k,Activo
202,a900426f44eb4c07a3029603f324febc,Update,2bU02MwRXmbHsyS75NhC,Activo
203,3f3ae3f3a7284033a7abb5fc0d461aea,Create,STT9jCQyYW2qx92wtmHB,Desactivo
204,d421f724b6f24e7ab0e641d345c994d6,Create,d8ckgzSim0qVWMlMKxTC,Desactivo
205,6aacd3d8e7a8425392c0207c6f38811a,Delete,diLiD5ICYv78ql0kW6Hr,Activo
206,74ddaf8ec8aa4316a756ab5962cefe74,Create,9KMtrTrlBmZNraN9lZtO,Activo
207,0c27712896184a00b7a9f4fbdbe956e4,Update,J7XJhjE5Z3Rgy7SGNlM8,Activo
208,ec22e88830134d219211b742a3009e52,Update,Yu5JmKdLzfrUQiyhrQQB,Activo
209,5415587caaf7494292902b6c142d813d,Delete,PvDU0onqefUesupljCXu,Desactivo
210,3de81497cad1448f821db195850532f3,Read,g64UJBuhZWbBGYBVPsRU,Desactivo
211,954c1bcd57704576aaea34ae9c9f42db,Create,rbYnOuCFzxCbgt04Hbxr,Desactivo
212,099ee4830a274bf5affe217f1b223d66,Create,saLEjXZuX2wPUR9Q2PuT,Activo
213,900150f3322f45dda88cae2d09dcc159,Create,MuIHkiDZsgVZsvQk2SMl,Activo
214,af377195d85b42a28b42a7ccb9b6336c,Delete,PavZhPcbzRjyoqioPTaB,Activo
215,00812368dc454c2c831f9eda4787d96c,Read,vbaZifw4sUnDODA9wrUD,Activo
216,38f43e4c27404ca58bbbb571c69e16d8,Read,rHQwyhi6KgYwYLmHBaeH,Activo
217,1e1cd7aeb5374baa83d81c0994e900ef,Update,GVFfcJdOUw4bYoxgGeGC,Desactivo
218,2b6bb9ea95154ceab26a5546c5ad3fe2,Update,SKvVDFKGSGVdjR2BvqMx,Desactivo
219,c74034ed72904aceb10863790c86fbb4,Update,JYctC803oGnntxf6qj7i,Desactivo
220,cf4ffbe726ed4154886caa6196e93487,Read,kzLhaRNgZbnHuF2AmX43,Activo
221,19771219713543eca212cc99fec0c3ba,Update,CCZcbA6zOu6yfE0xovYS,Activo
222,f7d081d7de9449868119a3eb1040b833,Update,quhTqqROwGVsNFqCbyHT,Activo
223,42bcd630ae094b0480d9b9b615b2411a,Read,PsZYePwmPcyDjhRutUnZ,Desactivo
224,96d5caf789d0454db1a08be01ab1bbd4,Update,oQQqwDDZ3W3FHYMtKEV5,Activo
225,a24743769ffd43db922842a0bc128608,Update,R1eQOYBlVIfXkHSPu7v8,Activo
226,fcd56ee869b94a028b31ccae73aaacb9,Update,DChsz4Z3paOA4njPLNxC,Desactivo
227,80709158d7f0499780d2ed143787a161,Update,Eia8SzZ4GSq7kk644wVx,Desactivo
228,4932674f705242bdb902fdf316426bf6,Create,BEA4dlAADTDCgBqbDlko,Activo
229,d2eafa6106ed47e1bcedfc5dd85eccab,Delete,yxdgSZmgqhTnKyJByBNA,Desactivo
230,cd17d12e023a443fa71e2dbf2fd7c559,Update,KlBpVw4HL3AxvdEZcCTp,Desactivo
231,4d4a630fcc0644778a46d3a6e6021531,Delete,bP9U9CnVvm998htmBiWy,Desactivo
232,c1faab0f5fb84fef91afdbd90db5eaef,Update,BurQeH9LPWf7hIwjSI66,Activo
233,92fef5553e214f15aa179c1a62076953,Create,TYE0p6l4yITGC5bez3Pj,Activo
234,a1452b23a2834547b672df3764f40ab5,Update,Dzw4wFsybyVqbk9HQ9CU,Desactivo
235,c4314a8045884d5a98d0b84e7d4819e8,Create,Q3FiOyAWq6EsKZtWqhzA,Activo
236,0d9786b18d6f45eda02ee3532141ad73,Create,sYn3oqURxlg3zqrwqqgi,Activo
237,6274d4ad1aa6468f8aaa4a67500c4319,Delete,bpC5zpHsZF5OJfgldslA,Activo
238,1f52864f1e034397b47295f038ed9b01,Create,utFdWFG783JLGlzsZAnm,Desactivo
239,0e252f8bf9fe4e44a5d7b52c35f20512,Read,jwg9eYszpTS4JutRRULn,Activo
240,9ac2ae7052f14494bc9f7ce7b295d513,Create,JbjmhKZjf9UHTvB04Ve2,Activo
241,55fa453a45f5423394312d4286c187fa,Read,3WZczkO9eWaZpKecGwPy,Activo
242,8864b825a9dd4ca2af0ff01c450aa9e4,Read,IQJFTPD66CcsKLE7a59d,Desactivo
243,12815b247e4e44c8ab60bf76d85f05d0,Create,CxELI8FcHwJgdEM9H500,Desactivo
244,a6aed1162a1a4171acb6cb44c63794a2,Create,dP6y66I9NvECpT5gZTAp,Desactivo
245,e9f6851f188f44e5923692053311fc88,Create,V95dHsUcXzY7HNMsP31U,Desactivo
246,00681450e3a94801896d8424cbfe1646,Delete,NMTB8sFA8pLMAnZSzrzV,Desactivo
247,99989cb80a504bc0a07f0a19aa0b656c,Update,WjBhdGbKXPcgN9KktdC5,Activo
248,dfa4ae4e30fd44a79b004edf8b52c5cd,Create,LtFyFKmkpqV1wYqpNzKJ,Activo
249,d795534da5904bfaa3ae5a0968e6c929,Read,pctoaIMF1qdj4ySdaIue,Activo
250,ad28a72ce46a450c9dbc6cc2419fd91e,Update,BURGfz9SlbInDiLpnV1j,Activo
251,69ae74274e7849dea9afd1838a0f4f9c,Delete,NUVyVI5SO35Yiu0QqMAs,Activo
252,30846f574b474947a45a92dd56a97a60,Create,nnXNiqtEQVFo71fNcceB,Activo
253,0a0b5937d3904ff2898af73c7ddb1775,Update,3iWXC5sOo39utff6kEC4,Activo
254,336b477beb354052b369d5db3d2609c5,Read,uHDQg9Ab0mVCj6T0cTfm,Desactivo
255,cd985dbfc09c493a89105ee2d55d36e2,Read,xQrLlSBU4ghBvGDGrmgl,Activo
256,98b2359910f34d64b8cee667e24d2afd,Read,urBj5X81pyxYnvWtGEQS,Desactivo
257,046eaa152f034a8b953574b24d87e2e7,Delete,r6vLVrTlS6bNRCPEDGU3,Desactivo
258,34c6168e49d34311a63504cd48627503,Create,HF2Ihp3TSYy0Z13LbNgw,Activo
259,4657bdddffa341a9a07a47b4f25c4990,Create,6wvTdf9X5UNkHeWbApKW,Activo
260,5b1fc0d1290c4f7ea6bf817bd0c151b7,Update,FWi2s8pjzglVTPKu36g2,Activo
261,d15564331b5a4d79a505edba3bf486ef,Create,5sAvxTzRGClRQkrlRLWS,Desactivo
262,b939452356154d03930c5d5c455cbc48,Read,NDc4yznyqbBNY3Nx6un9,Activo
263,d0d0ae36182241c085ff475b4ae8a898,Update,0h8P9ncYymQ3V53TbSBR,Activo
264,7cfe82f5441141d28133df9272593bb1,Update,rE9n7qHYN9s1e7wSUNTj,Activo
265,775d96d30a314ee59c747ba18268bb62,Update,2cU7NleB4oCaqXKSav1H,Activo
266,deba43fb6b694b4dbd478f717a4498c7,Read,bEhFGO5hx8tZmi5bPVPy,Desactivo
267,ee409e9bc8d946a09698c5104265178c,Read,PQhaVLlZSFLaaQfB0Y2P,Activo
268,286f89b693684bc1b626f862ca42b20a,Create,JWPJWssyjSo7GgB73mdD,Activo
269,fc9fbc5942fb4b76b9166e1d3d153bbf,Delete,l8bsSCmI5igs53HBkCOh,Activo
