,IdPu,NotaPu,IdAs
26,57eb4c7c2c964aaa912d0f9a33850015,819,2eb82a6828b7437ba9d9374792aaf61b
27,15196362b8424653bf28c42aca5051f4,918,63fbd5be959f440c9d3c1e9d7b374bb6
28,b6a72df2dae444b7865811d602d6c677,639,395a5b79656a4576ae38bb9a43ac199f
29,dd3bef8ef9b149bebc8d64f73ead299e,678,14cc09378aac4a6dab7c349f268bbf93
30,36f2b0bd9c9d45778292bacf0330c864,815,f364c03e688948a48f51a396d0a842cd
31,e0ad7544af5441d58395229a002c07d2,625,0c20c34923ee4232a3ea040531a4bee7
32,e960207a5c894dbf890948e20b1785e4,993,7f0afe667af5455a99fab9a8a947b02a
33,3049ba9ccf724a5a8f6467a1718d5830,924,5cface3c8f2c45c088445fff2c1da164
34,ac0646d2429f40a6bcef30af74257ba1,723,3fd90108a37e4d8c8085cf148bd4cc60
35,2ae9ed1fc8254f5ea7da65c204774740,414,6709ad446b024dd1a338d33811433073
36,55914b5293cd4df69cffbf4e05038890,893,0a260578bc174ba78b0d4ee69d994181
37,943cd2c3c2774abf8cad98ae696a0af7,853,df12dec809a242e7a82b04402d69a3e9
38,3b411bdd2d5e44b2a2546a1eec74f01f,656,06223a0e2b584560bb2297fd9bc702fa
39,f832ffb27c5c43968cff01ea6bed78ad,608,aacbc3be8bfe464dac54f86d9c6b79bc
40,84efcc936bb147f5bec0797ec4a372e2,421,ea8a6c4c50d94583b5d470aca9704977
41,ecab31300ce6483bb90b753133b9322b,610,325cb0a216134e06a31a6a4b30f6de8d
42,bb7df696582f4e0087a2c206835053ee,518,8a77c7e3784348d2a2ed1f69be26e0d2
43,e2711fa7ae584407a22165388f1591e5,490,87f800551cbe4182abb53a0a37318fc5
44,4dfe96131fab49fe90b867d09f6f4f5e,646,22fe5a506e734f78a982fcb9bfcbe987
45,2fa2e97c168d4e1da07ee9e6609087c6,957,5f91ab8316cd46999bb377e5c7a260eb
46,3a2e4c84774f4d0787280bf4f5cd9e87,572,245c158959d84ad79b250d7b4d8c9aef
47,4e8975074c4143e0be4a194a7407c4e4,712,bd6781dd9f544daabda07aa2c373a9f2
48,316a07a7ecd5433e87f24bd2206da5db,944,997c477d4aca481f8f500fe143d560ad
49,96639d62c581448dafc693a3ecde194e,416,bf736dde792444d9840b34dd564aeb54
50,c6b92b1bf6aa447ab58761fa3c909072,925,a6e708fdcb0a4c74a34a8f49eb4fac0e
51,c222b455ae4348bea061e8c1467b35b9,605,6ab01fad72ae4cdfa65aa56e434f9532
52,b80174adbf8d421db685510532408a96,955,7279afe8703b454eb8e0180713636102
53,bfe5e7b4044446a6ba2a39f74d8f3185,567,5a9ad1432f6748e6a73de89c0d9052d7
54,7193fc60133c46719e14f746bc11b145,565,1f26ed45f9594cbab674b76c2dd06991
55,daf1a226d3da46d38b0a584905490adc,985,50e850417557465ca7890e2a14c0795f
56,d413b1fefad848ef9e29f6c6d1e48e30,572,7871f3e9e8b0496a8a6620fcd0adb875
57,c58108616ff042f99aaf8a6302ba6fd8,803,ae6e0b5048ef49c6afd38e479951a41f
58,6e6fadfd633146a1b59812e0db52ee0f,570,e7996078c18747ceaa417ef704f6fd7b
59,eb9449c12fe44f06a38f6f92438a268c,886,291d6ed724ed40c896b6c4ed519e2f91
60,9e59877acd4542329be01529b03c8897,501,42d4b5e20294464e9e81bc4e0ffd5aa2
61,e086ee335070445a95d4d2e88de238d0,718,ea9a0b23651c455bbf16ba588225684a
62,299b0eae98544a24bac52096b2efd186,629,6b7084f1c0904dbc8dd449fd158aab06
63,7a0f4c39ebd1473088e0200bef447e6a,867,0d19adea3b634ac4a99dcda5ebad7a87
64,3bf111409a07422494e1335afc1576d7,435,2e5582f81903407ca11279d93a921c51
65,9d09ac12317049948c067c5a26afedac,551,6ba4e02d58fd4b6f9124c48d215662eb
66,d92c75fcb4fa4166a2cb9b36c50f6a1d,700,24251dc9db734902a75ec57eb57d6a22
67,d30d9261986f4928947813797ab727d5,772,79815ec66b784fc8b4361e62d8a62d8e
68,66c7a295f6594852aa94a56db661fe34,738,a08c830b530b4a1cabccc116da0f1153
69,ed3a1b84bcd14eb3b80c8b3fe8b01b27,777,4b92e1484a5f4a2da6faf444a4833cb4
70,5e8fc366c5a8449a9d38053382306bff,463,08a3dfc592cb4461bf3b1aaf1f66959a
71,f335833061464d768cb0a4c0730515d2,741,90dbd91a59b7481cb59842d62ebb8d7a
72,e6d3e8ab2064428ba95f3cee2dda7c7b,584,6dab1f94fd1d402dafe94eca116bb045
73,47e506b0cfa247239c65926c40a8def7,687,51070f6da68848a2be24371dd35a7b2d
74,1d449101bcc14b89bdab7b5bf924cd99,834,936cc1067cbd43e497de9cbbfc3247ca
75,8e40f62b1a2647989d70860490e3af36,979,83fd5708f23644a2ab3961d6026f304b
76,a545a4df4b764af89188490baf883ed0,864,90c58d8da88a4f9686ee58f644c06bab
77,9eb5b67e9563450a844c4c8aed662888,519,bf8364b8c7594329bf9565ab83b32ca3
78,40bf4aec2b464aadab371b7c651d92a9,511,773eb9bf18ee46269b00365a1d05ea9c
79,84c947071e204f35809491ffe834eb74,428,6653830298894716b59c3ba81102acd7
80,87d8cd4dea3a4e92a7f21ef09dbd7c6c,533,097ceb126cc949aa802fad150474b596
81,141964d04a624897b3b9d415d18808fc,853,e0a4bb56aae448b89056189b297a19c0
82,78d5500aa0ae4a6a944a7e0d05b6812c,838,83244d9e4d85454cada8efb01fdc32aa
83,4e475b79d93f4f56860c9144e444ca2e,431,612c1f2de97042f5996f0ea45eef5410
84,0c5843653809476ea642e582aa652a4d,886,8f80bee94ec1408b92c61321a79e0a77
85,90109c73a955474f99fbf405ac50248b,974,f3addde2cf0b46958e00f2b3b2e5fefb
86,4b41ed955d7945db944202ea4925faff,598,ec44dece44654bc7abffa4f9b5e8b833
87,aa9369762dcb4b9ab5738e35552b9fb0,767,ddc0693fadbe4cfa9d740f42222ffbcc
88,3ae04481480e481da1e02999467b2a96,916,0e0a3dec9afd4106bdf4b6054738b4ff
89,ff8588b885244b8b9b6f2d1920a971e1,980,969bf2ee319348c69a6c92b711c32c84
90,78b4a1e3ddd6495894276c57299230d8,439,f41ee5590fb8450aba0b9c62c1b6d6e8
91,fc66b91fa3f94532b80fb759fae2b557,785,d87bbd1a8ba4422995d2d7a7e188c52d
92,6835ed7c36964e41bc5d79c27d43a892,859,90e9baf37d2e404191403489e560ca90
93,867cf6aa05734fddae3ac340428bcda2,638,6c5c6600dd244224989ba90b7cbf13d9
94,5118ccbedf5a466abcb5566f2bea6cf5,594,bc76f080b89e49569e7ce2265d58d387
95,d1140247f70147f69f39362085ccfd11,603,89608e0568654001a23b8c0389208f21
96,753a4d67639740489776adef157c7e03,604,391f885829f94a6aaf654a708b74f6d7
97,ca324f3a3c514a64b27fb8821579d271,650,4452719458074303abcd38289dccee3e
98,ca43de8744e4414685c272c2eaaf045d,823,7490352b517e468d8d3f6db9f8afd711
99,9e1d0fc19b0145d790ebad759bf40f3c,940,d955fa978cd0496bbb9b4916fd2cf817
100,b19a81ab2cdf4cc0b3db11ee7122240d,687,93d39c89ba36486692d9ada9e5335600
101,d9113e453cad4e1ba340a2e573373b91,608,410f2e28e9be4bb2a8a7f39edcfabb74
102,54704e56aaf9449091efc3b28117fbb8,623,9e42823e592b431aad848aa246beee8c
103,527ff4a3bbca4831940c7f6b1828fcb3,635,27ddb7a48508468090cb22b615317de0
104,985bc48e796c4dc58d06f05b6976c3fc,973,c926121ea1974eadb70216b55ddd91ae
105,bf42b452201243c6abad0889b748fefa,694,6682f5f6f69f464488859b0f6d132099
106,15bf56dfdee74864aa73d885e1665b07,584,d0a35505fe614a84859e280c1dff89b9
107,130b9c68e6df46168afb48c1bd64cb56,863,673b21c0eff54182b58b56e8f03174cc
108,41be265462b14e80b909351da3952090,418,4dabfbb725734b1ba1aef0fec21fe6c5
109,0887aa94b25045d9945ed4de200507ad,937,76d662fb6dab41818736fcc7c894ef09
110,263b111fe57f4913ac45952d25f40a3a,703,7db0c69b98564e7ca7d3b65e38ba4169
111,471f3d37af394545b6fd89c3c0630c98,569,be54b0872b5443ad8e05ebb7d05d28b4
112,a7559a6a411c4106abadf1c1e1e165be,680,2f7de19dea0b49c7935942ad4d46259d
113,9309100dd59c4c1bacc6922c07876be5,748,0be2e3c233ed4e4f89d00dff2c8fb351
114,d8a42b831e2d4ed7bcb8862173261369,909,3e57498a3517421a90767cddfd0dbe0f
115,642362a264c241699c9206db45e69eef,675,bcd4e131c90a40ec91d5fec71403fb71
116,4e7bc6f31b604d3e8aa6c9a2ef7e7b76,812,6946a75252214562be6f76065d7d3079
117,be230dc8688d4172b7a344d73b22eb98,665,e42745496c674674bd2df949a3d0fbfa
118,164dc6cf49ef4f81aae04b5ad8903f27,420,30994273ddc247aca49c658578c7760f
119,27f18964349c4f9ab7a839b3debf1311,618,8bc1a41027394f57a0a82769880bf3a8
120,a9db2b5e7b9149e098747a5773c397f5,942,251575fd1cac472aab540ca17e88daf5
121,6e779c897d6a4b67a59440acbeb81939,769,4a94aa82272f44eb974f6e35e4a0f14f
122,a4a3bb5841d3489fb76d7bf6e51fd9f2,739,e3a6a535d6b54f439b2676d8e9f2f284
123,9cd5ed50a49e48599155acef391b8efc,572,b1c215f57f4c4e399feaa821b3b2fafa
124,dccc987d30ae486bbd936d7e7ce47a6b,624,0c6d64d756154b0a9531f95099dc1e04
125,74bd35493c7b477fb5a19d659f152e2b,519,20e90097a50d462aaac1dd46f3b7fbd8
126,caa72b3b3f51433da43379bcdb182a07,819,55350e8d88194c3e8eccc187c36f29a2
127,c4191ec8187744488b55523d02768cab,814,326e06476b6b4c50a9e115afc11e8b6f
128,1813e65912924a1698e88c72f7cbfb9f,733,b1e378b50cee42eabe8f1f48e7642e53
129,91cf6608494c4517909a2d3b401081d1,721,389f6ce693d9472ea6f518dfc6f473e3
130,88a7e31f1ead4575b83fa53e765dbadb,816,d15d88530df741cd95b121ba4ece982d
131,939bd6f65f2741c58bc9c8c2b3bfeb43,589,4b6af88190524797a378b589fced92b0
132,25a27703b29a4082bb55c876b6cd98a0,848,bfed08a6912d4d8ea0fcf480bf406e7c
133,a862d42646f54e33bbf76b23eec733b1,743,466a6d2f93604575b1012205994bdd5b
134,b6ed1a648668465bb886d15ddf51cd54,993,5aa1d0e283f447d6a6b9a092fac760eb
135,726295b990224e82a5e9f98a2760f546,667,0eab43e3d3ee4bc1a6615d52e08e5c44
136,dff2f8beab004d61a6e582a39ce39058,601,9b06fb503feb44a387cda349a15be47a
137,32564af812534ccb88f4f23e10970e7f,610,1a21c5c18887409aaead72c6f90d4ece
138,92710d091c264deea3e81d663b4c5564,753,46c68033897a4daeac05ddafc049e3ef
139,7d732afce3e44a28986aea1118a5f134,578,d341bb3bb9f64714903545b533d60311
140,459cb2df747c440ca5f6c4e4df48b47a,637,ab03b14c56af45d98fa0de9a112d3217
141,467056c1c71044c18e00f9e842475ffc,501,4629f835aeda478181e613c82fe1313a
142,66254bfc00ad4df8952226a4e58023f9,909,508e549b02ad4aecb44f1af068774c14
143,f37162d4e64e453f8a22dbff2d29c0a6,809,dcc85b4d74a64b8a879e6c0211a740ac
144,44ca28b98bbb4525a320497d97b7c880,514,e92dfab0de564caa89c551a752127f64
145,2c579d2ce46b4262ba35bcfe64a40df2,516,69aafcb976694d5783060e3378ce3673
146,cf240718eb9a4ef08ef7d003fa082d0e,956,8ab483df8392426e9d60fe81c8dafd6a
147,a4b2e5ca69c841f7bdb4de881e88122e,794,26cb6f5ad8d24e0d8fb80eb7cb0c32e6
148,7cd55810e27642c5a75e288c70bbee8e,722,5ff60d6994974ebc8e29321bec1c55d7
149,29cf63460b4f41ccbc5930db7f6910c2,667,285a59b9982d4e3e8fc696e796364d92
150,d79225ed513748f6803d93533828f245,556,4d6f986e8d914414a5313ddf0fccc70a
151,4f5bf28a57d448f49fee3405fc9fb61d,832,d545f515971b43a7b3890cb29319b306
152,1d204cfe2fcd4c20a4aaa2299246d4b6,948,52830050b4954987aa9c18b554ee1508
153,c613cdcf72744d55a2e316c46bec9865,916,463ec4c919b1487d8e844e4955c38458
154,4f831dfbc77a443e842c95d9597c2bf6,531,af1bc80558b34afbb11d77c26a830515
155,277ae359cd764bf898023b9da564b82f,742,09840f236c0f4ce493a837c9453e70b3
156,74fd95a7d3bd4746ab93c95be0d41f72,977,85bc8b05483e45deb927efc3ef89dc06
157,45359b23cbeb42aba5bbcc933e91d1fd,459,8fc37037a2a947d8b2b8eac738a7ea77
158,b7c448891060470897ade260bb1e4e51,577,3725f4dade3743aaaf70879597df9ff0
159,2d4c8723c27b4349a70e59b1e9a72d4f,537,1bb279e517854f8181f74b55cf5002db
160,0db69dd96b88406585f85ee3a5fc4596,798,48e3b3ce07974a5980e484dcd7c86b9e
161,21a775ecd055456f8b40874cd9835e4f,866,b9ba896a7e4e4901be6c643e563d39b2
162,03953a91a0b5471a9505982ef67b5949,608,ba9c78a1b95d4879bb72aed4dae74bcf
163,60495891f7a74a14b2be8b4dc57baaf9,965,aeb751e6b9e943589e383d5842c65a4d
164,fd5e06f922f14f6f85cf05d7b7ac17a9,717,d9230f34de2b44888aa86df3686a6c63
165,100febf98a5240a690294981fa34d825,579,a43940b3c6fc4098a875c7b57e3e89cd
166,7e3cd73104484f9098c52ab8d6b3afd2,592,fe4e6f81e8e047e794f1046ccf822a35
167,dcbc935fd421411cb854f625e76dee1f,775,44a2554c5a51491296b43ff4caece076
168,29c57f8e1d9842c58d7bd6e0c90b6821,637,1c14bd52aef2491da17abaf9f1bbf3f3
169,887ceece8a594abe9b916e5376a341d3,779,c3fffd841cc5433c9679eacb9100ff75
170,e9b1546f7cfe474d959807ae3271c3e4,677,e48966a85afa46eca45452f46320f7d9
171,dcd6bf8a2ada48cda74c5ca7e7d4fb86,493,094ca8621ccc4f0b864c1493aed3a486
172,e7a6ae4d2ad24bed802aeba4642e137a,556,e8f349fb0ac84fd69bb559fb65235671
173,09f243cd221c49168b1dcb1baaf4a335,958,2b3d3c051f3145479b00dddad5fdb672
174,3e0cda4d286a4ba0b6261f2f8e125ffd,475,502695456e8c4fdb86f7a2d9d15e14ee
175,66e473a13d2d4fc99cca2c0e2e066490,542,e675bbdc313f4171aafdeb582dea0b0f
176,8b26b39375b04858b452c21654b23491,648,ab19df6b4ce24aeb9fbb17d97df571b7
177,71547287bad145f3a89da8fdb14ba94f,964,62dabae1ee38429fa1b20ef4b6e1c9ee
178,4b9314fabfe142118f5d235997ab2629,769,c8b6be322c854628a0f7d2f1848cea79
179,9de54181fbc84af580a6f65530ac775a,909,0d502767d17745c0ac949d38cb8a5408
180,8a1c38fff0ec405b8baa278be12dda22,622,45898cf270a8459782904cb484f284df
181,53ec74159be34845b56fe964d5f10ced,466,54712ee7dbc24434ba24885c2491b691
182,54555e17008d4149a1d993484374219d,631,66459d1e57864dcbad2aa16ebb513951
183,1e8a5628095044b88899e012b0865984,571,25cbc51a453c498782dc183c01cf9a3b
184,efccb9fe941445f993ef51d3b3729e1d,942,67244fee5da04a20aa410d478a22d5cb
185,263b2e75a50047b8ace3cb08696b41b8,641,ffd62ee7a2b94a81b9d60a4ba09053f7
186,bea7f0a137b24bb2ace0716ae737425d,868,7884dad7b8924850b09b05c3ab001efb
187,e1d1b4e6501549a49156adc04d18100d,527,2d4c5940b3104ed2adaef74ba59cee17
188,eaa7665ac82f4301aecb5b09392d4fcb,550,595c8a362b5b480591c6df832209f297
189,10527832ef97430f913e5b18d2d739c1,701,354e662bc8914651811585c235f657cd
190,54e703aecf1b40c39d7512a483dee047,743,ce54003870d94ecf9de187eee9abf2ce
191,1c8ae6ab224d4ca083138001632cc0ef,624,4c9a28bf4a02485fbf3a421f74bfcc2a
192,3cebf4f1664b4b7fbcf90b0cd075e633,889,56be23c80ebe4e28988ff7a2044240cd
193,a867bedf7a97457689ebf021f1a2ac73,834,5f98db5e6dbf43fda09c345e4437d2a6
194,63e90a48c86d4240bbeae288761d7323,481,5471c7121b824bf4a947b2437bc9803b
195,4725663cf1744e80a6de3e0aaaaa0d97,672,970b4374d3c546bc82680a5eccf82edb
196,6585ee212cd24557ae4f82599bc2a8d2,629,3db83831c8a04f2baf541db3126abd36
197,8c188573ec0d4dbd85f2a30bc218cf4a,693,39ab45ecc1a4493a851c87e72a4ac99d
198,e31b289a61bd4e98808ef46b8e8b9a80,687,472f933149434699a0cd703f6ea85fd3
199,489270d229bf4a30bec594403d93e95c,503,f8cfe0ea11004275b547165f5fef3206
200,e8289bc968ff46c78e029ce95954c15c,609,0f20cf62450340b7af1c640a07e2024f
201,9703180680a0445e860a51c0b1bddda3,922,96a346906a234f19ad088987c0b3cffa
202,c997b27b599b4a2bbe21afc0c4a3101b,449,94733bdfaaf246dc8f29c6e31a762b48
203,ff21b185009b4cb38fb1f6c9bbedd16d,985,77bf0dc819af412281fa22f760be8609
204,a407ee04042b4796a4936b01c12dfc16,942,25e9fb8fc3c547f4a0d22645546050ac
205,78a13292390c4e46b0ade29d16c64282,630,895de0788f21407184a351aef88a4342
206,56b6239af580461fad4594f4a8a4d32f,780,f7536ea32d1c42b58f5391c8cac4afac
207,047e96813bdd4c27bd22728d7d61bcf1,941,bc9e5051ab624a37bf5556904851f3c7
208,0fea923372f64a2c8a7bb6d097055984,524,b03ea44f301545ef8d4ca647488497f2
209,306411c784074d6cb0cc951642478a7e,662,4b8d94bfd0754d66b704cc0a680252a1
210,1690bcb58aa84ee9861dca52823efbfb,782,1beb6a3d3e3540c4b5db72edc79d3aa4
211,f08b16f7009a41609831a5bbc562e5bb,923,2a796bbe75ac47ccb5eb6fd63e6b0dfd
212,98765bbcdb4044819fcd4c8d3ad4e16e,695,a65e8588132d486aa6b543122381e3e9
213,16d6903778384cce85c7322e1e06b15a,774,9d007a2ab869463b97099bbb683e86d9
214,6b27f5af39ba49c6b0e0215513883016,941,a30d0e33dae747cf93213f82c695a751
215,c6378eecf38742f99baf862098949136,593,099e11597dc64ef785b9758807b9e819
216,56a10597a73a4ee0b00eff6e0b94baef,689,2cba721cd2344e81bb8807b05f5cd7db
217,e8851e1b769542f29424a5e28a779b17,417,f409a79faa564e50b68ef5e187c40b07
218,c810e6d3187a4f129912d1a20e738649,563,8b3951a8da1d47778204dd1332497652
219,9cc837881e1d4ad2ab3b873e674babb9,600,07a415156e5f4dc9ba20dd4d1d7dba97
220,02fbb7105c764152877be66a085211cd,880,f7477c8d70ab4bc0863fda6d8ae2d98d
221,15ad490f9380438dbd0dc2fc69770c2b,814,1398bc6819ea4d789457b336d1ffba1e
222,64f90d3d6cbc41519ca10e21556d4457,905,db13c400cd03480fae5655e59d89b879
223,8059b02bf84544e48b558dcf872ce81e,452,40de3a41c87f41fbb79871726191b113
224,87165fec169d495990da568f34299ad6,781,b5f362c1c6f747cd96695f9bbb36fedf
225,58041ec6483447df94ea6788192607a0,880,b74e266f8c384f1faa7b6c3ee3e10681
226,35cb2974842b4973805c1b7e23f166fd,888,f29f4d0103c842589b3f35a4c480c5ba
227,c5c3c026827947e0b908cdf205231d34,894,b16acde4094e4f34adb2c6b4c6ac5b6b
228,f3991ba03ef3489cba26667a7eb58a0d,599,57a18758b0844a1a975353b4ab09a2d0
229,ce908c1d212d4e7d914fcab60ba09de4,719,7465ccdf00084aca95a832ad6d9e9604
230,0f31c129a96d4d6987fc1f82f5609eb5,910,e3013e72f8d040fa96b6bd9922832326
231,215e989300bb4281a188c95984815402,940,47c228d1fcf448dbaeef0f51cafb76c0
232,6ec29f99e2aa46668308e9fe26a0b2a2,705,818f4fdc4ba54a3bb9c7ff0b0d8b1251
233,087dd1ebacc642538fb1919bae7a0ab5,920,c2d757b30a5a4b8e8eda3a6a95c14f50
234,a27d1c23ec6d4b25866aa73462230ef3,911,9b5036b2b3174ab0875dadef27885dde
235,644ea5aacebc4552b10c6cdd295b8414,852,730ac9ed1f674fcf85d3d1dda97b625f
236,ef6e33b0a1e943969404fc917d1adbc3,517,a8abe7e2bd214c44ad3e4890082dc5c0
237,ca6272d70fff4cd9a805eb7e56e48db1,479,f81eb66374d24fd899d2b320eb023581
238,8b363d06ac794f9f9b87dbde76f42a5c,673,1fa79dea4a314f358ebeab1aa96c65eb
239,c586acf6be9945b7b3c6daa6fbd26cfd,446,ee77eb8f578c401db87cc49d9173c757
240,842544d5fa074356a9cc55eb882fe103,857,5ccf4c258b58494b816ad475e7dda5b9
241,5102666587244b96b686ba210637605b,430,04c76e73f65347e9bdf4a4690cbebd46
242,0737b50612404a7b87e6a6b9350578fe,684,c2cc6a610b4f4e5296358ec499e00fd0
243,fc8d862091494faaad7df28ce89a7a62,697,1b6fe4873d384ed6bc3285d4bdf7edcd
244,6de9cb00c9c94ec5bf7a526e6f34d9f3,509,0164f87b6ab54337b026e09735d49cb2
245,c84c4e37de534808850dca4ca2404dbc,945,7188f4a927044dbabf032c5b7e38eacf
246,34be713c775547fdbbadbd9951e04006,811,fdcc310e6bc04b9e9528c1ffcb957ca0
247,53482925f96b40d2917998411fbf056c,540,e8e675cb9bea42e3a47df97192e74a43
248,f67260c57d614fc6919c2ce89aa6a3a9,504,c70ba65d888d4d6c83151e9bdce8d78d
249,10496b7155344f31968ab968c55e1c82,493,a258b3b7e7da4f3fbe4acdce2c2b74e7
250,7e38b98585294b19ac04ccbb071d6dbe,571,7f9394f891fe43eb9e65be2823f892e8
251,f5f0569c8b0c45ffb0aad5a04c438608,987,62e92d7a4c2d423dad143ae0b872961a
252,1f9ef1702b8c4ca79a963c8bc1ec3e8a,652,d46acdf6b9ac400c99d978eb32cfa5d3
253,709b0d99aa604c76a54acdebe3abf075,828,68d5a6a69e45422ab8920b5267ae168a
254,ecea38ecc1134c74b8a117f2e9a459b1,951,2c417c4afd054014884e3045f116d34e
255,99fc1c74f4aa438a84488fb18f73ce8e,554,d9b6966754454dceb82cb58625e935da
256,b5bc48cb136947859a03a3bf0e50aae0,852,ca18306b8889427d8df2e093e068bc64
257,985925a4a939427b837ae20d832c8d54,952,f0c13aa60ceb4968ab97b4712cbfb0af
258,143560539fad46e6935660c485a617fa,449,f93bc03e1e6a4461ba7e1a607850bfe1
259,a1bc7c112897443da342b1ef939c0a89,832,2d9bafeffb5e463f8ea24dab25d431db
260,76501b83d344426886fe48b6183ff6ef,773,c70a6dab420d457bbd4dbeac7bbac907
261,76a1e457e44c44cebc237dc78d05a900,690,83708cada17841acab51f1b31025ad45
262,5445301d4d5449ef816709d8210564d9,934,ccb203e0cd564d9a85707f74d0b9dc14
263,92adcb2e8b0c4034a79b0d8f73b0d973,946,01a1f3c5ca434b7993510ccbb7ec2da2
264,0c34d289e15e43cc8d48cc2fdf99c78c,957,2753c0008d69489fa0cb5f1c0d2c8a4f
265,18296329b03d4c02b457b4322c225205,963,19f9660947fc422da36293002ac97371
266,eca4dadedf3a4818a30f647f10abaaee,562,cb9d6bb111ea43129c2a7d063d185269
267,8a371587351244f0ab576c9ea7323cb5,536,f5e0a95b3b264faeb49bba5cfa36784c
268,0a8e6b04fd1a497cb3b80190613c673c,596,330e6a181b6c4f6ba38a6583a25f9c28
269,a3bbbe00fe4d4d2db401816d84824687,709,53d274f4759a4297bb6531be94ade73e
270,712604014cfa491e9c4e37c4d5f7c66d,474,c573b6a3ddc14ad5b66a44f21ddd99b7
271,6d48b8eb9e9441d8a83eb408d185ffcd,737,ef7b85bd37e84d65a4c31f01eb2b193f
272,1441a5bac5924e2e8b87478c9940db55,531,93c5636b44e84b2b9303f54e27c5db1a
273,f18707620aab40fcaf2b5858bf99cb7b,600,68ff49b3b4934475ab8a38caf5799cfc
274,aad8f0fee9ad4cc48bd0270bd0ffbc55,631,f853aa1b5c7d4f478e91347430e7a03e
275,196e327435b84bcaba2a1a287846660a,459,b029edd3449e4194bd15b531843e99fb
276,551f52cc51374776ba391a59d5821fe2,444,abc85cdb23134ca19da126899419e4ed
277,a7af27e70b5140c798b58a47a56b310b,463,b6cf0d4fa48949eaba40401d9ba5aaa3
278,5c45ba69ee5c4f68916a2953ae8f1864,988,784355d4a12d4dc9859aae2132edf70d
279,5575778fc5b2402a9bb945e11a42c64a,921,2a565cc14686477baefe7aef8be2ba2a
280,255b293bb7744043b02bed4474d13d54,997,5440a57fff034e278097f3238cae3174
281,38bff195a7784f1789fa6aec3bb814ab,645,a4a1f4e843604390b6523c854cbca769
282,7cea318599614fada8262d966cfd3779,492,20c9885d97704335bac1eec6aedcd725
283,438716528acb4ab0bbeae37f52c6be77,883,f3df589c40ed48cea13edbc218a4db17
284,7d768109c7794f899b1096cfdafce9d7,587,b68ccc45fdb94fe8a40955b9be4a12b6
285,748daf31c0ff4561b154c26595995c7d,906,a98384a413ad4e0d8d49b85b17692517
286,e391c6a182fc4755808c17314fc5968b,950,aef07d121f594c33aba4a6693286cf41
287,dbe6e7a264bc485ea123f6eb1fd02248,900,68b479c65d9c45ea84c75bfd1ea15140
288,24448796cb574216a7df3086f1692eb4,430,6c4a3f17aa6b4929ab7832b640318ade
289,ea6f7d6056a94a95b0f47e2c4f4e36ec,470,e777e38daabc4d5e9ad4402daeb02d17
290,bbcce0b84e0d4605b59c15b78f275b92,474,b1b4e2b421b84443a7f14a35144fef10
291,cb8cd5d6a0cb4e5789978fb83538bf23,879,4f8f1adc06e94e63a7519799e9f824a0
